citing	cited	type	confidence	evidence
0705.2175	hep-lat/0012023	uses	medium	citing paper states improved action have to be used [TARGET] for reliable calculation
0705.2175	hep-ph/9902327	background	low	citation context is a bare bibliographic entry with no surrounding text
0705.2175	hep-lat/0002003	uses	medium	citing paper states improved action have to be used [TARGET] for reliable calculation
0705.2175	hep-lat/0406036	background	low	citation context is a bare bibliographic entry with no surrounding text
0705.2193	hep-ph/0111357	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0512129	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	nucl-th/0307022	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0608063	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0305332	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0402257	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0506308	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0405045	uses	high	The citing paper states 'we use the phenomenological model of Ref. [TARGET] (KKT model) to analyze inclusive hadron production'.
0705.2193	hep-ph/0310090	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0307037	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0401022	uses	high	The citing paper says 'we first of all review the theoretical approach to the q q pair production at small x, see Ref. [TARGET]'.
0705.2193	hep-ph/0504047	uses	high	The citing paper states 'A detailed analysis performed in [TARGET] suggests that these corrections are even smaller'.
0705.2193	hep-ph/0211363	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2193	hep-ph/0205151	background	low	The citation context is a list of references with no specific relationship asserted.
0705.2399	hep-ph/0702021	background	low	The citation context is a bare mention in a list of references with no specific relationship asserted.
0705.2399	hep-ph/0011333	background	low	The citation context is a bare mention in a list of references with no specific relationship asserted.
0705.2409	nucl-th/0701094	background	low	The citation context does not mention this paper; it appears in a list of references without a specific relationship asserted.
0705.2409	nucl-th/0612079	background	low	The citation context does not mention this paper; it appears in a list of references without a specific relationship asserted.
0705.2409	nucl-th/9711036	background	low	The citation context does not mention this paper; it appears in a list of references without a specific relationship asserted.
0705.2409	nucl-ex/0309011	uses	high	The citing paper says 'Recent parameterizations [TARGET] of G_E and G_M are very useful so we use sachsff to obtain F_1'
0705.2632	hep-th/0701276	background	high	An abbreviated version of this work has been reported elsewhere [TARGET] with emphasis on the derivation of the effective action.
0705.2632	hep-ph/0608237	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/9406039	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0301206	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/0405028	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0603248	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0409222	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0605178	uses	high	To determine m_b(z), it is convenient to work in the conformally flat coordinate where the spin connection piece can be removed upon suitable rescaling of the B field [TARGET].
0705.2632	hep-ph/0304282	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0610113	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0502049	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/0006014	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-th/0512162	applies	medium	the prediction by AdS approaches of low viscosity-entropy ratio and also of low elliptic flow in matter at high temperature above the chiral restoration point [TARGET]
0705.2632	nucl-th/0203081	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0105335	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0703069	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	nucl-th/0204016	background	high	The citation context is a bare list of references with no specific relationship asserted.
0705.2632	hep-ph/0609270	uses	high	To determine m_b(z), it is convenient to work in the conformally flat coordinate where the spin connection piece can be removed upon suitable rescaling of the B field [TARGET].
