citing	cited	type	confidence	evidence
0705.3027	hep-ph/0008076	uses	high	The context says 'we can utilize the in-medium Lagrangian derived in Ref. [cite] (see also [TARGET]) by taking the mean-field approximation for the nucleon field'.
0705.3027	nucl-th/0402086	uses	high	The context says 'The $ N$ loop function $G$ in bsevacuum provides the unitarity cut and is regularized in dimensional regularization with one free parameter, the subtraction constant $\alpha_ N$ [TARGET]'.
0705.3027	nucl-th/0203016	compares	high	The context says '() and () is in agreement with Ref. [TARGET], correcting a typographical error in their Eq.'
0705.3027	0704.0318	extends	high	The context says 'here, we concentrate on an extension to asymmetric matter (see also [TARGET])'.
0705.3027	nucl-th/0011037	uses	high	The context says 'Terms involving this combination are found very small in Appendix B of [TARGET] and we do not consider them'.
0705.3027	nucl-th/0512035	background	high	The context is a bare list of references with no specific relationship asserted.
0705.3027	nucl-th/0501073	background	high	The context is a bare list of references with no specific relationship asserted.
0705.3027	nucl-th/9706046	background	high	The context says 'In Ref. [TARGET] the mechanism of Roper excitation from an isoscalar source and subsequent decay into two pions has been found dominant at low energies'.
0705.3027	nucl-th/9406010	background	high	The context says 'this is done technically with no extra effort and produces the coupled branches ($$ and $ph$, or $ h$) of the pion in the medium [TARGET]'.
0705.3027	nucl-th/0207090	background	high	The context says 'there has been recent progress [TARGET]' regarding the missing repulsion in pionic atoms.
0705.3027	nucl-th/0109026	background	high	The context is a bare list of references with no specific relationship asserted.
0705.3027	nucl-th/0608042	background	high	The context says 'Pion deuteron scattering has been recently treated in chiral perturbative approaches [TARGET] including also corrections from isospin breaking [cite]'.
0705.3027	nucl-th/9711022	uses	high	The context says 'the off-shell part of the vertices in the loops can be absorbed renormalizing the lowest order tree level amplitude [TARGET]'.
0705.3027	hep-ph/0110333	background	high	The context says 'We are left as novel diagram with the one of Fig. (l) which involves the $ N$ intermediate states that were considered in [TARGET] and found to be relevant for $I=3/2$'.
0705.3027	hep-ph/0009312	background	high	The context is a bare list of references with no specific relationship asserted.
0705.3027	hep-ph/9501384	uses	high	The context says 'the kernel $V$ is given by the elementary isovector interaction from the Weinberg-Tomozawa term of the LO chiral Lagrangian [TARGET]'.
0705.3027	hep-ph/9502314	uses	high	The context says 'we can utilize the in-medium Lagrangian derived in Ref. [TARGET] (see also [cite]) by taking the mean-field approximation for the nucleon field'.
0705.3027	nucl-th/0407025	uses	high	The context says 'The $$-vertex is in $s$-wave and taken from [TARGET]'.
0705.3027	hep-ph/9701237	uses	high	The context says 'we can utilize the in-medium Lagrangian derived in Ref. [TARGET] (see also [cite]) by taking the mean-field approximation for the nucleon field'.
0705.3027	hep-ph/0205028	background	high	The context says 'The $N^*(1440)$ Roper-hole excitation can be in principle also included in the pion selfenergy but has been found small in Ref. [TARGET] for low energy pions'.
0705.3027	hep-ph/0311128	background	high	The context says 'The problem of the missing repulsion in pionic atoms has attracted much attention in the past [cite] and recently [TARGET]'.
0705.3027	hep-ph/0006299	compares	high	The context says 'The values of $c_i$ from Eq. () are in agreement with other works [TARGET]'.
0705.3027	nucl-th/9511036	uses	high	The context says 'The isoscalar source can be described by an effective $$ exchange $ NN^*$ between the nucleons, whose strength has been fitted independently for the $(,')$ reaction on a proton target [TARGET]'.
0705.3027	nucl-th/9912026	background	high	The context is a bare list of references with no specific relationship asserted.
0705.3027	nucl-th/9603017	uses	high	The context says 'we can utilize the in-medium Lagrangian derived in Ref. [TARGET] (see also [cite]) by taking the mean-field approximation for the nucleon field'.
0705.3027	hep-ph/9507418	uses	high	The context says 'the kernel $V$ is given by the elementary isovector interaction from the Weinberg-Tomozawa term of the LO chiral Lagrangian [TARGET]'.
0705.3027	nucl-th/0506031	uses	high	The context says 'The $3 NN$-interaction is obtained from an expansion of the part with $D,\,F$ of the LO chiral $ N$ Lagrangian up to three pion fields [TARGET]'.
0705.3027	nucl-th/0511054	background	high	The context is a bare mention of a reference with no specific relationship asserted.
0705.3027	hep-ph/9803266	background	high	The context says 'it is known [TARGET] that the NLO chiral Lagrangian is a necessary ingredient in $ N$ scattering at low energies'.
0705.3704	physics/0701220	background	low	The citation context is a list of references with no specific relationship asserted
0705.3753	nucl-th/0106052	background	low	The citation context is a bare list of references with no assertion about the cited work.
